pmid,year
1572963,1992
2672240,1989
3122636,1988
3998119,1985
4033469,1985
5541474,1971
6517656,1984
6715522,1984
7309855,1981
7814537,1994
10516950,1999
12368448,2002
16208028,2005
19134413,2008
19584513,2009
21904057,2011
22544630,2012
23275502,2013
23843483,2013
25597398,2015
26616850,2015
26679371,2016
28955852,2016
29860815,2018
30573983,2018
31757668,2020
31772052,2019
32257583,2019
32728686,2020
33346952,2021
34399337,2021
36944394,2023
37507582,2024
37936073,2023
38304986,2024
38425033,2024
39399574,2024
1572963,1992
2672240,1989
3122636,1988
3998119,1985
4033469,1985
5541474,1971
6517656,1984
6715522,1984
7309855,1981
7814537,1994
10516950,1999
12368448,2002
16208028,2005
19134413,2008
19584513,2009
21904057,2011
22544630,2012
23275502,2013
23843483,2013
25597398,2015
26616850,2015
26679371,2016
28955852,2016
29860815,2018
30573983,2018
31757668,2020
31772052,2019
32257583,2019
32728686,2020
33346952,2021
34399337,2021
36944394,2023
37507582,2024
37936073,2023
38304986,2024
38425033,2024
39399574,2024
