pmid,year
1299816,1992
1371261,1992
1396773,1992
1425720,1992
1665123,1991
1672322,1991
1699761,1990
1718769,1991
1810738,1991
1854174,1991
1885917,1991
1917029,1991
1932248,1991
1943250,1991
1955869,1991
1976676,1990
2073900,1990
2086221,1990
2098146,1990
2116450,1990
2127242,1990
2127348,1990
2137413,1990
2149921,1990
2209169,1990
2209731,1990
2330480,1990
2504106,1989
2507218,1989
2607672,1989
2791490,1989
2801217,1989
2808202,1989
3137032,1988
3143582,1988
3206432,1988
3246143,1988
7512400,1994
7615748,1995
7645493,1995
7695308,1995
7755661,1993
7820998,1994
7867299,1994
7876676,1994
7899352,1995
7929784,1994
7989533,1994
8011309,1994
8092851,1994
8127260,1994
8155752,1994
8166385,1993
8239624,1993
8308128,1993
8353242,1993
8359002,1993
8359166,1993
8397966,1993
8448291,1993
8463397,1993
8478311,1993
8544209,1996
8555040,1995
8685637,1995
8685647,1995
8785019,1995
8849254,1996
8851600,1996
8894575,1996
9044660,1996
9207676,1997
9294704,1997
9488824,1998
9505178,1998
9511066,1997
9593121,1998
9681199,1998
9835530,1998
10357064,1999
10404334,1999
10459806,1999
10530434,1999
10747168,2000
11097714,1999
11146251,2000
11264050,2001
11313675,2001
11333587,2001
11408212,2001
11451706,2001
11866735,1995
11866845,1996
12177341,2002
12235925,2003
12499210,2003
12503934,2003
12654678,2003
12855719,2003
12892140,2003
14602367,2003
14648307,2004
15336488,2004
15380280,2004
15457468,2004
15773035,2005
15938759,2005
15968079,2005
16078758,2005
16369667,2005
16767481,2006
16890319,2006
17183220,2007
17209087,2007
17259312,2007
17351096,2007
17352426,2007
17370571,2007
17906121,2007
18367281,2008
18923737,2007
19046465,2008
19147808,2009
19153032,2009
19420177,2009
19659870,2009
19807868,2009
19876565,2009
20171132,2010
20541615,2010
20582969,2010
20624090,2010
20965920,2011
21084057,2011
21295539,2011
21525826,2012
21790661,2012
22155833,2012
22342369,2012
22605704,2012
23163914,2013
24116064,2013
24438576,2014
24497599,2014
24735183,2014
24910931,2014
25116839,2014
25859394,2014
26233245,2016
26596276,2015
26628803,2015
27264626,2002
27789516,2017
28911620,2016
28930150,2017
29221301,2017
29619320,2018
29872152,2018
30586440,2018
30702873,2019
30923994,2019
31485919,2020
31736013,2020
31912662,2020
32180154,2020
32459165,2020
32526587,2020
32722535,2020
32773445,2020
32976125,2021
33391228,2020
33397897,2021
33427608,2021
33434392,2021
33447720,2020
33604058,2021
33738317,2021
33758140,2021
33946384,2021
34239764,2021
34812137,2021
34900247,2021
34963572,2022
35073343,2022
35114352,2022
35873283,2022
37209590,2023
37317130,2023
38137227,2023
38399800,2024
38784795,2024
38875523,2024
38978948,2024
39065105,2024
39065182,2024
39229732,2024
39294212,2024
1299816,1992
1371261,1992
1396773,1992
1425720,1992
1665123,1991
1672322,1991
1699761,1990
1718769,1991
1810738,1991
1854174,1991
1885917,1991
1917029,1991
1932248,1991
1943250,1991
1955869,1991
1976676,1990
2073900,1990
2086221,1990
2098146,1990
2116450,1990
2127242,1990
2127348,1990
2137413,1990
2149921,1990
2209169,1990
2209731,1990
2330480,1990
2504106,1989
2507218,1989
2607672,1989
2791490,1989
2801217,1989
2808202,1989
3137032,1988
3143582,1988
3206432,1988
3246143,1988
7512400,1994
7615748,1995
7645493,1995
7695308,1995
7755661,1993
7820998,1994
7867299,1994
7876676,1994
7899352,1995
7929784,1994
7989533,1994
8011309,1994
8092851,1994
8127260,1994
8155752,1994
8166385,1993
8239624,1993
8308128,1993
8353242,1993
8359002,1993
8359166,1993
8397966,1993
8448291,1993
8463397,1993
8478311,1993
8544209,1996
8555040,1995
8685637,1995
8685647,1995
8785019,1995
8849254,1996
8851600,1996
8894575,1996
9044660,1996
9207676,1997
9294704,1997
9488824,1998
9505178,1998
9511066,1997
9593121,1998
9681199,1998
9835530,1998
10357064,1999
10404334,1999
10459806,1999
10530434,1999
10747168,2000
11097714,1999
11146251,2000
11264050,2001
11313675,2001
11333587,2001
11408212,2001
11451706,2001
11866735,1995
11866845,1996
12177341,2002
12235925,2003
12499210,2003
12503934,2003
12654678,2003
12855719,2003
12892140,2003
14602367,2003
14648307,2004
15315020,2003
15336488,2004
15380280,2004
15457468,2004
15773035,2005
15938759,2005
15968079,2005
16078758,2005
16369667,2005
16767481,2006
16890319,2006
17183220,2007
17209087,2007
17259312,2007
17351096,2007
17352426,2007
17370571,2007
17906121,2007
18367281,2008
18923737,2007
19046465,2008
19147808,2009
19153032,2009
19420177,2009
19659870,2009
19807868,2009
19876565,2009
20171132,2010
20541615,2010
20582969,2010
20624090,2010
20965920,2011
21084057,2011
21295539,2011
21525826,2012
21790661,2012
22155833,2012
22342369,2012
22605704,2012
23163914,2013
24116064,2013
24438576,2014
24497599,2014
24735183,2014
24910931,2014
25116839,2014
25859394,2014
26233245,2016
26596276,2015
26628803,2015
27264626,2002
27789516,2017
28911620,2016
28930150,2017
29221301,2017
29619320,2018
29872152,2018
30586440,2018
30695493,2017
30702873,2019
30923994,2019
31485919,2020
31736013,2020
31912662,2020
32180154,2020
32459165,2020
32526587,2020
32722535,2020
32773445,2020
32976125,2021
33391228,2020
33397897,2021
33427608,2021
33434392,2021
33447720,2020
33604058,2021
33738317,2021
33758140,2021
33946384,2021
34239764,2021
34812137,2021
34900247,2021
34963572,2022
35073343,2022
35114352,2022
35873283,2022
37209590,2023
37317130,2023
38137227,2023
38399800,2024
38784795,2024
38875523,2024
38978948,2024
39065105,2024
39065182,2024
39229732,2024
39294212,2024
