pmid,year
32692305,2020
32781677,2020
32783980,2020
32801170,2020
32847138,2020
32850769,2020
32952010,2020
32974330,2020
32978757,2021
32987822,2020
33084369,2020
33113800,2020
33120961,2020
33133027,2020
33133080,2020
33193258,2020
33212907,2020
33365023,2020
33391233,2020
33396844,2020
33417041,2021
33419737,2021
33455745,2021
33472489,2021
33492661,2021
33502259,2021
33510271,2021
33584624,2021
33620675,2021
33633711,2021
33638668,2021
33648172,2021
33649898,2021
33678110,2022
33710215,2021
33746986,2021
33765904,2021
33787352,2021
33789555,2021
33799615,2021
33808003,2021
33809284,2021
33821421,2021
33865678,2021
33919079,2021
33973306,2021
34015494,2021
34062810,2021
34127268,2021
34140939,2021
34190033,2021
34200306,2021
34200435,2021
34205741,2021
34208094,2021
34215822,2021
34227455,2022
34264803,2021
34295831,2021
34322174,2021
34349743,2021
34399484,2021
34405373,2023
34429515,2022
34441603,2021
34442773,2021
34458959,2022
34476513,2021
34508271,2021
34524605,2023
34536099,2021
34536996,2021
34576543,2021
34576802,2021
34581832,2021
34591288,2021
34600658,2021
34600663,2021
34600688,2021
34600710,2021
34613788,2021
34642967,2021
34643888,2023
34671923,2023
34681373,2021
34681658,2021
34699013,2023
34737363,2021
34738887,2021
34747333,2022
34761961,2021
34765038,2021
34770862,2021
34772572,2022
34776827,2021
34796583,2022
34825290,2021
34881159,2021
34881978,2021
34895109,2022
34904273,2022
34955828,2021
34975786,2021
34989623,2022
35003044,2021
35019699,2022
35034323,2023
35046451,2022
35062744,2022
35080271,2022
35088380,2023
35119951,2022
35127565,2021
35154018,2021
35159401,2022
35159491,2022
35159535,2022
35163930,2022
35205998,2022
35208726,2022
35208925,2022
35231537,2022
35240200,2022
35252285,2021
35269654,2022
35277082,2022
35303586,2022
35312198,2022
35327208,2022
35327279,2022
35327299,2022
35333989,2022
35334835,2022
35337503,2022
35344737,2022
35380450,2022
35389246,2022
35400445,2022
35408465,2022
35425719,2022
35429125,2022
35441628,2022
35454758,2022
35458216,2022
35503482,2022
35537289,2022
35563564,2022
35566377,2022
35585245,2022
35602018,2022
35602083,2022
35606510,2022
35626981,2022
35630904,2022
35633665,2022
35663851,2022
35675229,2022
35702928,2022
35714163,2023
35719166,2022
35727573,2022
35729284,2022
35741667,2022
35744660,2022
35770157,2022
35786408,2022
35788907,2022
35840226,2022
35843568,2022
35845797,2022
35868412,2022
35876583,2022
35878657,2022
35881537,2022
35883737,2022
35888995,2022
35889193,2022
35895217,2023
35909962,2022
35924966,2022
35940766,2022
35950531,2022
35954048,2022
35957557,2022
35975465,2022
36000874,2022
36003050,2022
36004715,2022
36004717,2022
36010004,2022
36032095,2022
36073749,2022
36077051,2022
36079908,2022
36081800,2022
36099186,2023
36116301,2023
36134479,2022
36138851,2022
36141000,2022
36152223,2022
36160218,2022
36165644,2022
36168595,2022
36169882,2023
36177233,2022
36192882,2022
36201398,2022
36218158,2023
36227096,2022
36230189,2022
36230259,2022
36235706,2022
36245501,2022
36246229,2022
36250495,2022
36278709,2022
36279620,2022
36280164,2022
36296153,2022
36296322,2022
36299523,2022
36302976,2022
36321910,2022
36341755,2023
36358275,2022
36361763,2022
36363777,2022
36370158,2022
36370934,2022
36386940,2022
36397614,2022
36401067,2023
36404809,2022
36411410,2022
36421488,2022
36430834,2022
36432555,2022
36432588,2022
36439838,2022
36468246,2023
36474352,2024
36477191,2022
36498846,2022
36505100,2022
36510221,2022
36517529,2022
36525129,2022
36550414,2022
36551257,2022
36555802,2022
36557645,2022
36590538,2022
36611617,2022
36613306,2022
36613345,2022
36613431,2023
36615662,2022
36620055,2022
36622053,2023
36626773,2023
36626778,2023
36635630,2023
36643974,2022
36674840,2023
36676975,2022
36677432,2023
36677715,2023
36687649,2022
36687673,2022
36688772,2023
36696085,2024
36700035,2022
36705702,2023
36718839,2023
36720771,2024
36731705,2023
36747942,2023
36748225,2023
36756202,2022
36777030,2022
36778087,2023
36788464,2023
36794009,2022
36823482,2023
36835163,2023
36838278,2023
36838369,2023
36838464,2023
36838898,2023
36839417,2023
36860131,2023
36861974,2023
36863673,2023
36864380,2023
36874593,2022
