pmid,year
15540,1977
120927,1979
225147,1979
401656,1977
603341,1977
1339274,1992
1560468,1992
1746316,1992
1915359,1991
2069948,1991
2071039,1991
2071040,1991
2071047,1991
2105741,1990
2185420,1990
2256783,1990
2311938,1990
2325128,1990
2331466,1990
2345128,1990
2362826,1990
2652990,1989
2801220,1989
2837154,1988
2852774,1988
2999049,1985
3091995,1986
3186447,1988
3304077,1987
3308637,1987
3382418,1988
3382442,1988
3508288,1989
3511030,1986
3542995,1987
3666146,1987
3683427,1987
3790249,1986
3805055,1987
3813773,1986
3828324,1987
3855538,1985
3967757,1985
3986184,1985
3986185,1985
3986186,1985
3986187,1985
3986188,1985
3994483,1985
3997777,1985
4987002,1970
6258885,1980
6352861,1983
6510412,1984
6840072,1983
6860328,1983
6884993,1983
6990233,1980
7050107,1982
7290100,1981
7503752,1995
7642114,1995
7676858,1995
7703838,1994
7763266,1995
7776372,1995
7880825,1995
7947939,1994
8055941,1994
8285107,1994
8447834,1993
8472956,1993
8472957,1993
8491169,1993
8645272,1996
8654993,1996
8679599,1996
8723628,1996
8810914,1996
8888147,1996
8917495,1996
8941351,1996
9183020,1997
9188710,1997
9345300,1997
9353217,1997
9361425,1997
9535753,1998
9610381,1998
9724543,1998
9828416,1998
9878406,1999
10079201,1999
10229952,1999
10334865,1999
10510278,1999
10872806,2000
10970746,2000
11033348,2000
11094722,2000
11116909,2001
11234928,2000
11327787,2001
11396941,2001
11414691,2001
11512142,2002
12112638,2002
12177528,2002
12595249,2003
12701091,2004
12784219,2003
12839763,2003
12971406,2003
14744629,2004
14756879,2004
15034641,2004
15467278,2004
15681652,2005
15717160,2005
15740026,2005
15774685,2005
15791471,2005
15924327,2005
15938395,2006
16040205,2005
16076113,2005
16292826,2005
16345404,1979
16345575,1980
16349023,1993
16413195,2006
16431084,2006
16842343,2006
16871801,2006
16942985,2006
17237922,2007
17332902,2007
17369329,2007
17369948,2006
17578416,2007
17586644,2007
17704107,2007
18020947,2007
18156264,2008
18179768,2008
18359809,2008
18602927,2008
18683654,2008
18978090,2008
19162392,2009
19797322,2010
19882690,2009
20030062,2009
20081016,2010
20836540,2010
20883503,2011
21228490,2011
21336798,2011
21567817,2010
21721259,2011
21968803,2012
22051065,2011
22203999,2012
22396903,2012
22404110,2012
22626628,2012
22777900,2013
23000378,2012
23040460,2012
23264935,2012
23330091,2012
23641327,2013
23888781,2013
24004065,2013
24349398,2013
24512665,2014
24865663,2014
25048898,2014
25325849,2014
25521143,2014
25845535,2015
25931526,2015
25959227,2015
26209460,2015
26350139,2015
26591600,2015
26710787,2016
26813534,2016
27012316,2016
27228708,2016
27354698,2016
27747311,2016
28126438,2017
28578537,2017
28946071,2017
29301879,2018
29320255,1984
29920921,2018
29927531,2018
30546856,2018
31869349,2019
31982966,2020
32002529,2020
32278138,2020
32325406,2020
32351949,2020
32392200,2020
32708609,2020
33537887,2021
33942130,2021
34209387,2021
34622323,2022
34638798,2021
35897698,2022
37160508,2023
37374166,2023
37889564,2023
38213711,2023
15540,1977
120927,1979
225147,1979
401656,1977
603341,1977
1015934,1976
1339274,1992
1560468,1992
1746316,1992
1915359,1991
2069948,1991
2071039,1991
2071040,1991
2071047,1991
2105741,1990
2185420,1990
2256783,1990
2311938,1990
2325128,1990
2331466,1990
2345128,1990
2362826,1990
2652990,1989
2801220,1989
2837154,1988
2852774,1988
2999049,1985
3091995,1986
3186447,1988
3304077,1987
3308637,1987
3382418,1988
3382442,1988
3508288,1989
3511030,1986
3542995,1987
3666146,1987
3683427,1987
3790249,1986
3805055,1987
3813773,1986
3828324,1987
3855538,1985
3967757,1985
3986184,1985
3986185,1985
3986186,1985
3986187,1985
3986188,1985
3994483,1985
3997777,1985
4987002,1970
6258885,1980
6352861,1983
6510412,1984
6840072,1983
6860328,1983
6884993,1983
6990233,1980
7050107,1982
7290100,1981
7503752,1995
7642114,1995
7676858,1995
7703838,1994
7763266,1995
7776372,1995
7880825,1995
7947939,1994
8055941,1994
8285107,1994
8447834,1993
8472956,1993
8472957,1993
8491169,1993
8645272,1996
8654993,1996
8679599,1996
8723628,1996
8810914,1996
8888147,1996
8917495,1996
8941351,1996
9183020,1997
9188710,1997
9345300,1997
9353217,1997
9361425,1997
9535753,1998
9610381,1998
9724543,1998
9828416,1998
9878406,1999
10079201,1999
10229952,1999
10334865,1999
10510278,1999
10872806,2000
10970746,2000
11033348,2000
11094722,2000
11116909,2001
11234928,2000
11327787,2001
11396941,2001
11414691,2001
11512142,2002
12112638,2002
12177528,2002
12595249,2003
12701091,2004
12784219,2003
12839763,2003
12971406,2003
14744629,2004
14756879,2004
15034641,2004
15467278,2004
15681652,2005
15717160,2005
15740026,2005
15774685,2005
15791471,2005
15924327,2005
15938395,2006
16040205,2005
16076113,2005
16292826,2005
16345404,1979
16345575,1980
16349023,1993
16413195,2006
16431084,2006
16842343,2006
16871801,2006
16942985,2006
17237922,2007
17332902,2007
17369329,2007
17369948,2006
17578416,2007
17586644,2007
17704107,2007
18020947,2007
18156264,2008
18179768,2008
18359809,2008
18602927,2008
18683654,2008
18978090,2008
19162392,2009
19797322,2010
19882690,2009
20030062,2009
20081016,2010
20836540,2010
20883503,2011
21228490,2011
21336798,2011
21567817,2010
21721259,2011
21968803,2012
22051065,2011
22203999,2012
22396903,2012
22404110,2012
22626628,2012
22777900,2013
23000378,2012
23040460,2012
23264935,2012
23330091,2012
23641327,2013
23888781,2013
24004065,2013
24349398,2013
24512665,2014
24865663,2014
25048898,2014
25325849,2014
25521143,2014
25845535,2015
25931526,2015
25959227,2015
26209460,2015
26350139,2015
26591600,2015
26710787,2016
26813534,2016
27012316,2016
27228708,2016
27354698,2016
27747311,2016
28126438,2017
28578537,2017
28946071,2017
29301879,2018
29320255,1984
29920921,2018
29927531,2018
30546856,2018
31869349,2019
31982966,2020
32002529,2020
32278138,2020
32325406,2020
32351949,2020
32392200,2020
32708609,2020
33537887,2021
33942130,2021
34209387,2021
34622323,2022
34638798,2021
35897698,2022
37160508,2023
37374166,2023
37889564,2023
38213711,2023
