pmid,year
225183,1979
302795,1977
418113,1978
518110,1979
631200,1978
649947,1978
762013,1979
892907,1977
971958,1976
1224830,1975
1235973,1975
1238258,1975
1240184,1975
1611281,1992
1658468,1991
1921320,1991
2087246,1990
2242765,1990
2622460,1989
2689286,1989
2848153,1988
2966878,1988
3586609,1987
3724056,1986
3771763,1986
3803435,1986
3999695,1985
4018249,1985
4233851,1968
4233852,1968
4351473,1973
4376491,1974
4473352,1974
4477533,1974
4477534,1974
4477535,1974
4617685,1974
4960741,1967
5264778,1970
5376150,1969
5408487,1969
5663575,1968
5749197,1968
5796125,1969
5903387,1966
5922289,1966
6531965,1984
6643751,1983
6716955,1984
7013898,1981
7117095,1982
7140829,1982
7564214,1995
7590903,1995
7752607,1995
7752617,1995
8253131,1993
8519904,1995
10067204,1999
11871160,2002
13470470,1957
14129152,1964
14190541,1964
14206441,1964
14208250,1964
14319402,1965
15433253,1950
17460353,2007
17670928,2007
17944837,2007
18625593,2008
19421001,2009
20863694,2011
22538660,2012
23315153,2013
23357944,2013
23457074,2013
24770639,2014
26021937,2015
26209420,2015
28428133,2017
30065825,2018
30688628,2019
31096877,2019
34239764,2021
36140855,2022
39229598,2024
39404931,2024
225183,1979
302795,1977
418113,1978
518110,1979
631200,1978
649947,1978
762013,1979
892907,1977
971958,1976
1224830,1975
1235973,1975
1238258,1975
1240184,1975
1611281,1992
1658468,1991
1921320,1991
2087246,1990
2242765,1990
2622460,1989
2689286,1989
2848153,1988
2966878,1988
3586609,1987
3724056,1986
3771763,1986
3803435,1986
3999695,1985
4018249,1985
4233851,1968
4233852,1968
4351473,1973
4376491,1974
4473352,1974
4477533,1974
4477534,1974
4477535,1974
4617685,1974
4960741,1967
5264778,1970
5376150,1969
5408487,1969
5663575,1968
5749197,1968
5796125,1969
5903387,1966
5922289,1966
6531965,1984
6643751,1983
6716955,1984
7013898,1981
7117095,1982
7140829,1982
7564214,1995
7590903,1995
7752607,1995
7752617,1995
8253131,1993
8519904,1995
10067204,1999
11871160,2002
13470470,1957
14129152,1964
14190541,1964
14206441,1964
14208250,1964
14319402,1965
15433253,1950
17460353,2007
17670928,2007
17944837,2007
18625593,2008
19421001,2009
20863694,2011
22538660,2012
23315153,2013
23357944,2013
23457074,2013
24770639,2014
26021937,2015
26209420,2015
28428133,2017
30065825,2018
30688628,2019
31096877,2019
34239764,2021
36140855,2022
39229598,2024
39404931,2024
