pmid,year
1280581,1992
1375141,1992
1804762,1991
2500323,1989
8422521,1993
8565882,1995
10489433,1999
11821924,2002
11980272,2002
12002405,2002
15790075,2004
16255166,2005
16721882,2006
17403568,2007
18319454,2008
19295090,2008
22307204,2013
23100802,2010
23194507,2013
24558803,2013
26100389,2015
28560647,2017
29185129,2017
30627491,2019
30685417,2019
31385159,2019
34985603,2022
37426961,2023
37460859,2023
37894165,2023
38381096,2024
39519869,2024
1280581,1992
1375141,1992
1804762,1991
2500323,1989
8422521,1993
8565882,1995
10489433,1999
11821924,2002
11980272,2002
12002405,2002
15790075,2004
16255166,2005
16721882,2006
17403568,2007
18319454,2008
19295090,2008
22307204,2013
23100802,2010
23194507,2013
24558803,2013
26100389,2015
28560647,2017
29185129,2017
30627491,2019
30685417,2019
31385159,2019
34985603,2022
37426961,2023
37460859,2023
37894165,2023
38381096,2024
39519869,2024
