pmid,year
104972,1979
330120,1977
334794,1977
638897,1978
879740,1977
893341,1977
1116037,1975
1116045,1975
1126916,1975
1206023,1975
1314801,1992
1317549,1992
1322951,1992
1372313,1992
1472716,1993
1482178,1992
1556553,1992
1621099,1992
2117695,1990
2131100,1991
2137121,1990
2270226,1990
2283503,1990
2416717,1985
2643095,1989
2992373,1985
3606872,1987
3691526,1987
3903165,1985
3932358,1985
4105035,1971
4120570,1973
4125539,1973
4199439,1973
4208906,1974
4400187,1971
4436163,1974
4562410,1972
4582635,1973
4591473,1972
4752937,1973
4914085,1970
5034224,1972
5327913,1966
5611662,1969
5729094,1968
5798523,1969
5827066,1965
5848329,1965
6257705,1981
6305973,1983
6989797,1980
7476566,1995
7487022,1995
7507102,1994
7537077,1994
7579625,1995
7580052,1995
7592386,1995
7596293,1995
7618876,1995
7674727,1995
7751294,1995
7778976,1995
7828927,1995
7841213,1994
7841214,1994
7860603,1995
8087253,1994
8253684,1993
8274770,1994
8380801,1993
8389975,1993
8407779,1993
8589405,1996
8626302,1996
8704949,1996
8704950,1996
8744897,1996
8763957,1996
8765060,1996
8818293,1996
8893538,1996
9001408,1997
9023222,1997
9045830,1997
9253645,1997
9336906,1997
9341681,1997
9353281,1997
9361429,1997
9361446,1997
9426142,1997
9435786,1997
9448330,1998
9555912,1998
9572960,1998
9612954,1998
9647845,1998
9654138,1998
9675889,1998
9721291,1998
9721292,1998
9726857,1998
9748455,1998
9783426,1998
9852034,1998
9882673,1999
9920870,1999
10226380,1999
10319516,1999
10347868,1999
10369665,1999
10373365,1999
10395461,1999
10571880,1999
10634042,1999
10659708,2000
10788384,2000
10986236,2000
10997873,2000
11055941,2000
11059492,2000
11085262,2000
11133428,2001
11133457,2001
11166101,2001
11207547,1999
11222584,2001
11277443,2001
11299395,2001
11310739,2001
11377417,2001
11401717,2001
11432417,2001
11605961,2001
11605962,2001
11675735,2001
11700346,2001
11785263,2002
11832521,2002
11851912,2001
11872480,2002
11925071,2002
11972620,2002
11988510,2002
12076820,2002
12147767,2002
12216823,2002
12223848,1997
12231911,1993
12406768,2002
12450843,2002
12455904,1997
12475625,2003
12480905,2002
12481992,2002
12514060,2003
12557554,2002
12606057,2003
12624768,2003
12628591,2003
12655400,2003
12676693,2003
12701444,2002
12740396,2003
12950056,2004
12969500,2003
13679093,2003
13800707,1960
13835843,1959
13835844,1960
14385830,1955
14510856,2003
14714867,2004
14723691,2004
14766544,2004
14982782,2004
15010615,2003
15012499,1998
15049921,2004
15109713,2004
15210989,2004
15289567,2004
15375629,2005
15560368,2004
15574957,2004
15598530,2004
15599761,2005
15619565,2005
15838048,2005
15856158,2005
15936204,2005
16006071,2005
16136336,2006
16172692,2005
16179797,2004
16215640,2005
16245857,2005
16253442,2005
16291682,2005
16295660,2005
16345446,1979
16345638,1980
16346774,1985
16347044,1986
16347316,1987
16347468,1987
16347778,1988
16402550,2006
16404571,2006
16404949,2006
16404953,2006
16475012,2006
16553857,2006
16560865,1944
16630009,2006
16637156,2005
16637157,2005
