pmid,year
182247,1976
378947,1979
2579388,1985
3626465,1987
4578968,1973
4829931,1974
6476815,1984
7240087,1981
7429642,1980
8863414,1996
130775,1976
182247,1976
378947,1979
463354,1979
523812,1979
950455,1976
970684,1976
1080888,1975
1110595,1975
1381794,1992
1407744,1992
1605987,1992
1788129,1991
1804853,1991
1805167,1991
1894465,1991
1927529,1991
1964092,1990
2001081,1991
2509874,1989
2579388,1985
2649561,1989
2754623,1989
2769243,1989
2958585,1987
3626465,1987
4578968,1973
4829931,1974
5002903,1971
5627135,1967
6192383,1983
6476815,1984
6521255,1984
6623741,1983
6781083,1981
6828898,1983
6934422,1980
7128013,1982
7203465,1980
7240087,1981
7247536,1981
7429642,1980
7468585,1981
7485707,1995
7601258,1995
7707281,1994
7781276,1995
8206177,1994
8342514,1993
8379796,1993
8614587,1996
8863414,1996
9676478,1998
10048002,1998
10312157,1987
10535298,1999
10693384,1999
10787652,1999
10874301,2000
10903543,2000
11249505,2000
11463147,2000
11764842,2001
12067402,2002
12207863,2002
12607824,2002
12699322,2003
12943454,2003
14645590,2003
15012459,1999
15050539,2004
15329746,2004
15566563,2005
15567876,2005
16132993,2005
16169454,2005
16293099,2005
16393599,2006
16439215,2006
16485811,2006
17273849,2007
17327582,2007
17368709,2007
17460206,2007
18387532,2008
19202487,2008
19386419,2009
19410346,2009
19440196,2009
19720360,2009
20093250,2010
20157346,2009
20441654,2009
20502195,2010
20690303,2010
21317663,2011
21800367,2012
21971152,2011
22692949,2012
22846064,2014
23022945,2012
23172028,2013
23233624,2012
23581804,2013
23750519,2013
23985292,2013
24232364,2013
24234264,1996
24312998,2013
24856958,2015
25512544,2014
25813389,2013
25850019,2015
26457156,2015
26698481,2015
27197545,2017
27715362,2017
27715651,2016
27782367,2017
27922297,1994
28913871,2017
29087249,2018
29107411,2018
29659003,2018
29925252,2018
30241352,2018
30254174,2018
31045497,2019
31096228,2019
31541948,2019
32506552,2020
32562315,2020
32780439,2020
33360625,2021
33715910,2021
33914498,2021
34099030,2021
35304551,2022
35433328,2022
36102871,2022
36378355,2022
36566305,2023
36641632,2024
36767397,2023
36876013,2023
37637625,2023
37678889,2024
37684192,2024
37962113,2024
38557701,2024
38628814,2024
38719273,2024
38801917,2024
38843468,2024
39231969,2024
