pmid,year
9226922,1997
9650988,1998
10074542,1999
10878081,2000
11491339,2001
15845436,2005
22778209,2010
23320210,2012
25245196,2014
28488020,2017
31023809,2019
31641516,2019
32744986,2020
32958509,2020
33287796,2020
34181136,2021
34252020,2021
35151319,2022
9226922,1997
9650988,1998
10074542,1999
10878081,2000
11491339,2001
15845436,2005
22778209,2010
23320210,2012
25245196,2014
28488020,2017
31023809,2019
31641516,2019
32744986,2020
32958509,2020
33287796,2020
34181136,2021
34252020,2021
35151319,2022
