pmid,year
9336903,1997
9546187,1998
9818352,1998
10086847,1999
11311432,2001
17220442,2007
19014525,2008
19336243,2009
19802638,2010
19897891,2009
21045309,2010
22442218,2012
23723392,2013
24699850,2014
25036836,2014
26847201,2016
29540113,2018
29630970,2018
30689055,2019
37758155,2023
38959524,2024
39220037,2024
9336903,1997
9546187,1998
9818352,1998
10086847,1999
11311432,2001
17220442,2007
19014525,2008
19336243,2009
19802638,2010
19897891,2009
21045309,2010
22442218,2012
23723392,2013
24699850,2014
25036836,2014
26847201,2016
29540113,2018
29630970,2018
30689055,2019
37758155,2023
38959524,2024
39220037,2024
