pmid,year
10319462,1999
10826799,2000
11953396,2002
12384581,2002
12509420,2003
12682364,2003
14500507,2003
14742549,2004
15213139,2004
15474723,2004
15501762,2004
15614121,2005
15688042,2005
15731091,2005
15790704,2005
15972471,2005
16113300,2005
16153755,2006
16177376,2005
16237102,2005
16297651,2006
16368976,2006
16681844,2006
16710454,2006
16735724,2006
16954392,2006
16988226,2006
16995947,2006
17015458,2006
17038047,2006
17073942,2007
17082623,2006
17116296,2006
17118987,2007
17178782,2007
17202368,2007
17208039,2007
17239501,2007
17349723,2007
17501981,2007
17502393,2007
17544801,2007
17680801,2008
17785841,2007
17925038,2007
17942608,2007
17954522,2007
18023394,2008
18250429,2008
18250455,2008
18292563,2008
18322226,2008
18354185,2008
18362126,2008
18369471,2008
18424746,2008
18641348,2008
18652549,2008
18663004,2008
18803626,2008
18852236,2009
19026505,2009
19040663,2009
19109220,2009
19155509,2009
19159428,2009
19159430,2009
19180467,2009
19204735,2009
19281569,2009
19320661,2009
19336525,2009
19345037,2009
19392981,2009
19398542,2009
19404403,2009
19470744,2009
19494332,2009
19501917,2009
19542374,2009
19583801,2009
19667042,2009
19687238,2009
19698810,2009
19728926,2009
19737908,2009
19805535,2009
19812198,2009
19841073,2010
20011695,2009
20026449,2010
20040079,2009
20056182,2010
20102413,2010
20107183,2010
20124098,2010
20180848,2010
20187773,2010
20190137,2010
20228193,2010
20231405,2010
20370824,2010
20434582,2010
20505822,2010
20602634,2010
20618179,2011
20622889,2010
20653101,2010
20660610,2010
20868270,2010
20974982,2010
20976071,2010
21037093,2010
21078858,2011
21109628,2011
21149587,2011
21199910,2011
21294648,2011
21296978,2011
21321103,2011
21421002,2011
21440617,2011
21536799,2011
21573182,2011
21576327,2011
21609745,2011
21628568,2011
21642541,2011
21695078,2011
21767592,2011
21769086,2011
21783211,2011
21788382,2011
21807906,2011
21825059,2011
21896012,2011
21909260,2011
22006569,2012
22075089,2012
22079265,2012
22158739,2012
22168579,2011
22238459,2012
22290151,2012
22309187,2012
22331066,2012
22421110,2012
22425040,2012
22427926,2012
22431649,2012
22431650,2012
22674501,2012
22724018,2012
22728762,2012
22745717,2012
22870337,2012
22884019,2012
22937700,2012
22943883,2012
23043454,2012
23189125,2012
23201171,2013
23285133,2012
23362001,2013
23414449,2013
23416214,2013
23449591,2013
23478318,2013
23480519,2013
23614243,2013
23620186,2013
23644176,2014
23691028,2013
23741420,2013
23753624,2013
23796320,2013
23843274,2013
23870458,2013
23940777,2013
23951133,2013
23956419,2013
23967058,2013
23999313,2013
23999314,2013
24009891,2013
24038087,2013
24073293,2013
24096029,2013
24100657,2013
24161793,2014
24188757,2014
24204262,2013
24238108,2013
24291713,2014
24292583,2014
24342653,2014
24343644,2014
24363344,2014
24428415,2014
24445600,2015
24531835,2014
24549331,2014
24585717,2014
24631212,2014
24695778,2014
24700815,2014
24711570,2014
24723309,2014
24778450,2014
24842924,2014
24866804,2014
24914180,2014
24938746,2015
24961692,2014
24976530,2015
24983626,2014
24992718,2014
25044245,2015
25077421,2014
25139290,2014
25287930,2014
25472923,2015
25552370,2015
25624153,2015
25646821,2015
25673672,2015
25712926,2015
25738816,2015
25798928,2015
25824829,2015
25865776,2015
25870225,2015
25897100,2015
25915629,2015
25939505,2015
26015483,2015
26059520,2015
26099591,2015
26211324,2015
26222048,2015
26262558,2015
26344246,2015
26416908,2015
26423798,2015
26519447,2015
26597987,2016
26645958,2016
26663988,2015
26706820,2016
26726882,2016
26733499,2016
26755533,2016
26838343,2016
26929328,2016
27192556,2016
27218014,2020
27271744,2016
27418355,2017
27467585,2016
27486990,2016
27556515,2016
27576537,2016
27600502,2016
27668800,2016
27712952,2017
27799333,2017
27942584,2016
27965446,2016
28093789,2017
28194020,2018
28217555,2017
28228394,2017
28238632,2017
28413133,2017
28431099,2017
28442719,2017
28459057,2017
28461392,2017
28518165,2017
28542376,2017
28584162,2017
28602608,2017
28660207,2017
28739800,2017
28739831,2017
28797102,2017
28801359,2017
28855311,2017
28864426,2017
28973037,2017
29038127,2018
29133348,2018
29289422,2018
29324305,2018
29363185,2018
29522221,2018
29550196,2018
29552679,2017
29624589,2018
29657985,2018
29661927,2018
29661932,2018
29893841,2018
30038048,2018
30051926,2019
30144190,2018
30293763,2018
30321322,2018
30374357,2018
30442635,2018
30551267,2019
30558842,2019
30625140,2019
30700982,2018
30703475,2019
30805313,2019
30833332,2019
30858342,2019
30881362,2019
30962403,2019
30967464,2019
31015194,2019
31085708,2019
31107947,2019
31160363,2019
31160366,2019
31170215,2019
31197357,2019
31249813,2019
31285254,2019
31348541,2019
31373361,2019
31385279,2019
31388084,2019
31501283,2019
31538048,2019
31599954,2020
31604170,2019
31626972,2020
31787950,2019
31818961,2020
31871102,2020
31891165,2019
31899500,2020
31931876,2020
31965142,2020
32084556,2020
32253468,2020
32315215,2020
32376576,2020
32386746,2020
32411400,2020
32413046,2020
32487756,2020
32533831,2020
32626664,2020
32684836,2020
32724139,2020
32747602,2020
32895152,2020
32989630,2021
33014435,2020
33044378,2021
33083025,2020
33087404,2020
33139384,2021
33144378,2020
33257535,2021
33381598,2020
33452873,2021
33489937,2020
33504621,2021
33558321,2021
33608454,2021
33635920,2021
33682583,2021
33863788,2021
33865675,2021
33928045,2021
33936096,2021
34067003,2021
34125599,2021
34325744,2021
34358171,2021
34390765,2021
34396406,2021
34424753,2021
34724387,2022
34738268,2021
34919679,2022
34978925,2022
35100010,2022
35197138,2022
35258318,2022
35377358,2022
35498397,2022
35622163,2022
35693111,2022
35803706,2022
35876584,2022
35983029,2022
36125608,2022
36175276,2023
36350146,2022
36374101,2022
36411712,2022
36472670,2022
36636722,2022
36658328,2023
36799886,2023
36844602,2023
36853051,2023
36985179,2023
36992088,2023
37036335,2023
37039695,2023
37125189,2023
37143655,2023
37195751,2023
37204235,2023
37237698,2023
37247619,2023
37434451,2024
37497542,2023
37513710,2023
37628738,2023
37759658,2023
37850749,2023
37889004,2023
38047677,2024
38101679,2024
38115433,2023
38166152,2024
38247825,2024
38271477,2024
38501887,2024
38561234,2024
38587825,2024
38605527,2024
38659756,2024
38826233,2024
38858418,2024
38862192,2024
38879567,2024
38895407,2024
38897891,2024
38969067,2024
38979332,2024
39025257,2024
39066427,2024
39071441,2024
39152044,2024
39386616,2024
39460301,2024
39528548,2024
39535210,2024
