pmid,year
27506201,2016
27992288,2017
28427962,2017
28969827,2017
30390316,2019
30687724,2018
30835649,2019
30848844,2019
30975188,2019
31021302,2019
32123904,2020
32432803,2020
32649049,2020
32744925,2020
32799914,2020
32862918,2020
32973327,2020
33175711,2020
33481673,2021
33609991,2021
33655451,2021
33669463,2021
33676201,2021
33735790,2021
33777873,2021
33996441,2021
34214027,2021
34287134,2021
34451417,2021
34455608,2022
34994782,2022
35190932,2022
35319919,2022
36417982,2023
36950155,2023
37399133,2023
37736686,2024
38921787,2024
39348408,2024
27506201,2016
27992288,2017
28427962,2017
28969827,2017
30390316,2019
30687724,2018
30835649,2019
30848844,2019
30975188,2019
31021302,2019
32123904,2020
32432803,2020
32649049,2020
32744925,2020
32799914,2020
32862918,2020
32973327,2020
33175711,2020
33481673,2021
33609991,2021
33655451,2021
33669463,2021
33676201,2021
33735790,2021
33777873,2021
33996441,2021
34214027,2021
34287134,2021
34451417,2021
34455608,2022
34994782,2022
35190932,2022
35319919,2022
36417982,2023
36950155,2023
37399133,2023
37736686,2024
38921787,2024
39348408,2024
