pmid,year
447500,1979
533772,1979
730827,1978
1295762,1992
1331018,1992
1338315,1992
1393825,1992
1396748,1992
1599250,1992
1768083,1991
1960112,1991
2096397,1990
2148089,1990
2156799,1990
2165473,1990
2323546,1990
2599352,1989
2646276,1989
2679351,1989
2832373,1988
2985540,1985
3005243,1986
3036772,1987
3343220,1988
3435494,1987
3665895,1987
3899001,1985
3971777,1985
6201990,1984
6376535,1984
6713308,1984
6833179,1983
6969573,1980
6990866,1980
7081969,1982
7145796,1982
7235711,1981
7492085,1995
7592134,1995
7735920,1995
7920254,1994
7926664,1994
7985999,1994
8486560,1993
8572695,1996
8648007,1995
9003606,1997
9496942,1998
10471570,1999
10602714,2000
10722503,2000
11120995,2001
11257040,2001
11408211,2001
11858906,2002
11997164,2002
14602600,2003
16233782,2005
16403880,2006
17158987,2006
17284250,2007
18385145,2008
19438622,2009
19767355,2010
20067390,2010
20495039,2011
20972239,2010
21402766,2011
21439390,2011
21525249,2011
21642397,2011
21850056,2012
22528303,2012
22529692,2012
22552027,2012
22844426,2012
22924993,2012
23068949,2013
23201047,2013
23383759,2013
23522670,2013
23927597,2014
23942877,2014
24071779,2013
24313449,2013
24487527,2014
24586292,2014
24622338,2014
24743571,2014
24828543,2014
25044324,2014
25326306,2015
25465128,2014
25796741,2014
26475926,2015
26702912,2015
26784747,2016
26789999,2016
27036035,2016
27381339,2016
27555309,2016
27570236,2016
27881419,2017
28119466,2017
28588204,2017
28636668,2017
28971068,2017
29105163,2018
29213261,2017
29352878,2018
29535379,2018
29772522,2018
30018743,2018
30250232,2018
30256506,2019
30301767,2018
30355393,2018
30404694,2018
30459320,2018
30522122,2018
30576150,2019
30578963,2019
30584008,2019
30656801,2019
30792823,2019
31119393,2020
31177942,2020
31207608,2019
31318165,2019
31417532,2019
31617357,2019
31782595,2020
31805145,2019
31849851,2019
31955643,2020
32093252,2020
32126968,2020
32265336,2020
32537376,2020
32555458,2020
32582117,2020
32590914,2021
32697259,2020
32783933,2020
32813756,2020
32859592,2020
32860635,2021
32916306,2020
32917289,2020
32989189,2020
33033580,2020
33043794,2020
33067643,2021
33102244,2020
33121006,2020
33159326,2021
33348106,2021
33430766,2021
33465156,2021
33499721,2022
33501810,2021
33533603,2021
33587952,2021
33604753,2021
33685966,2022
33919474,2021
33920646,2021
33945308,2021
33952353,2021
33981943,2021
34083551,2021
34114015,2021
34182773,2021
34228269,2021
34361871,2021
34361885,2021
34375351,2021
34392792,2021
34526715,2021
34578867,2021
34660667,2021
34731054,2022
34763485,2021
34821239,2021
34869341,2021
34869502,2021
34879869,2021
34990118,2022
34995484,2022
35048732,2022
35103060,2022
35118834,2022
35129072,2022
35143877,2022
35241668,2022
35289327,2022
35318288,2022
35352345,2022
35369057,2022
35380653,2022
35426398,2022
35449389,2022
35574378,2022
35585256,2022
35596750,2023
35657444,2022
35939214,2022
35949981,2022
35985811,2022
36052065,2022
36076885,2022
36121235,2022
36358789,2022
36386777,2022
36428566,2022
36443547,2023
36532422,2022
36536563,2022
36543996,2023
36564826,2022
36609477,2023
36659284,2017
36678256,2023
36696509,2023
36746585,2023
36786619,2023
