pmid,year
24958762,2014
26383657,2015
26471769,2016
26890371,2016
27031705,2016
27231362,2016
27231369,2016
27389261,2016
27688323,2016
28139276,2017
28323229,2017
28776045,2019
28798179,2017
29038627,2017
29232167,2018
29291945,2018
29404282,2018
29483120,2018
29503635,2018
29527200,2018
29689654,2018
29689657,2018
29880592,2018
30423053,2018
30427763,2019
30563902,2018
30581423,2018
30679463,2019
30692973,2018
30867330,2019
30910889,2019
31340044,2019
31434721,2019
31504571,2019
31520808,2019
31533074,2020
31554719,2019
31703559,2019
31890159,2019
31951507,2020
32139569,2020
32145334,2020
32436839,2020
32652494,2020
32931409,2020
32973923,2020
33048008,2021
33199390,2021
33302000,2021
33516893,2021
33737357,2021
33817201,2019
33835858,2021
34060897,2021
34504809,2021
34606866,2022
34691010,2021
34694885,2022
34921976,2022
34936924,2022
34937176,2021
34946038,2021
34951665,2021
35336067,2022
35358671,2022
35467363,2022
35473598,2022
35544262,2020
35647621,2022
35699119,2022
35735981,2022
35736227,2022
35760224,2022
35781844,2022
35862955,2022
35880869,2022
35948149,2022
35967858,2022
36005809,2022
36036605,2022
36125293,2022
36125305,2022
36169569,2022
36212420,2022
36268225,2022
36287001,2022
36338046,2022
36375580,2023
36422351,2022
36453894,2022
36494741,2022
36547880,2022
36625668,2023
36689436,2023
36711372,2022
36838409,2023
36847569,2023
36991414,2023
37068681,2023
37188845,2023
37310284,2023
37325250,2023
37328679,2023
37410078,2023
37428613,2023
37428714,2023
37437842,2023
37574056,2023
37574764,2024
37700007,2023
37743865,2023
37966203,2023
38032190,2024
38266958,2024
38270434,2024
38272213,2024
38274946,2024
38423305,2024
38448926,2024
38485761,2024
38608934,2024
38613526,2024
38632538,2024
38651793,2024
38743684,2024
38852850,2024
39004343,2024
39077446,2024
39117141,2024
39150452,2024
39162556,2024
39287461,2024
39427715,2024
39479209,2024
24958762,2014
26383657,2015
26471769,2016
26890371,2016
27031705,2016
27231362,2016
27231369,2016
27389261,2016
27688323,2016
28139276,2017
28323229,2017
28776045,2019
28798179,2017
29038627,2017
29232167,2018
29291945,2018
29404282,2018
29433440,2018
29483120,2018
29503635,2018
29527200,2018
29689654,2018
29689657,2018
29880592,2018
30423053,2018
30427763,2019
30563902,2018
30581423,2018
30679463,2019
30692973,2018
30867330,2019
30910889,2019
31340044,2019
31434721,2019
31504571,2019
31520808,2019
31533074,2020
31554719,2019
31669115,2019
31703559,2019
31890159,2019
31951507,2020
32139569,2020
32145334,2020
32436839,2020
32652494,2020
32931409,2020
32973923,2020
33048008,2021
33199390,2021
33302000,2021
33516893,2021
33737357,2021
33817201,2019
33835858,2021
34060897,2021
34504809,2021
34606866,2022
34691010,2021
34694885,2022
34921976,2022
34936924,2022
34937176,2021
34946038,2021
34951665,2021
35336067,2022
35358671,2022
35467363,2022
35473598,2022
35544262,2020
35647621,2022
35699119,2022
35735981,2022
35736227,2022
35760224,2022
35781844,2022
35862955,2022
35880869,2022
35948149,2022
35948241,2022
35967858,2022
35980188,2022
36005809,2022
36036605,2022
36125293,2022
36125305,2022
36169569,2022
36212420,2022
36268225,2022
36287001,2022
36338046,2022
36375580,2023
36422351,2022
36453894,2022
36494741,2022
36547880,2022
36625668,2023
36689436,2023
36711372,2022
36838409,2023
36847569,2023
36991414,2023
37068681,2023
37188845,2023
37310284,2023
37325250,2023
37328679,2023
37410078,2023
37428613,2023
37428714,2023
37437842,2023
37574056,2023
37574764,2024
37700007,2023
37743865,2023
37966203,2023
38032190,2024
38266958,2024
38270434,2024
38272213,2024
38274946,2024
38423305,2024
38448926,2024
38485761,2024
38608934,2024
38613526,2024
38632538,2024
38651793,2024
38743684,2024
38852850,2024
39004343,2024
39077446,2024
39117141,2024
39150452,2024
39162556,2024
39287461,2024
39427715,2024
39479209,2024
