pmid,year
6476,1976
14945,1977
15677,1977
16428,1977
20161,1977
26194,1978
26332,1978
39505,1979
44314,1979
53071,1975
71880,1977
77681,1978
96818,1978
99177,1978
108238,1979
109121,1979
120132,1979
134390,1976
149660,1978
163228,1975
163690,1975
164231,1975
164887,1975
167661,1975
172490,1975
179977,1976
180238,1976
188014,1976
192586,1977
202927,1977
204401,1978
230498,1979
232234,1979
234034,1975
264493,1977
266195,1977
276855,1978
293658,1979
296784,1979
300726,1977
313380,1979
321426,1977
330526,1977
330877,1977
335235,1977
338461,1977
347280,1978
357755,1978
376510,1979
381133,1979
389286,1979
390381,1979
392238,1979
407225,1977
411559,1977
420791,1979
422876,1979
450703,1979
467426,1979
480355,1979
482614,1979
486409,1979
488338,1979
507780,1979
528474,1979
540260,1979
542132,1979
560253,1977
572654,1979
590942,1977
593378,1977
594177,1977
596871,1977
629642,1978
632278,1978
652527,1978
658041,1978
658439,1978
672924,1978
677879,1978
680645,1978
710410,1978
719816,1978
730115,1978
739981,1978
764859,1976
766833,1976
773765,1975
800984,1975
809273,1975
810086,1975
811160,1975
811206,1975
821753,1976
822397,1976
823664,1976
826533,1976
862900,1977
879774,1977
884673,1977
889386,1977
889977,1977
893408,1977
893409,1977
931948,1976
932680,1976
963196,1976
987800,1976
991858,1976
1009945,1976
1015478,1976
1052535,1975
1078670,1975
1092334,1975
1093009,1975
1097317,1975
1100114,1975
1100504,1975
1101223,1975
1112817,1975
1121422,1975
1122324,1975
1126626,1975
1172443,1975
1191174,1975
1194248,1975
1201752,1975
1245465,1976
1262312,1976
1268918,1976
1283001,1992
1292477,1992
1295881,1992
1337314,1992
1355454,1992
1373719,1992
1373868,1992
1376434,1992
1394672,1992
1495475,1992
1500175,1992
1501496,1992
1510419,1992
1541535,1992
1545135,1992
1551859,1992
1554696,1992
1563633,1992
1577691,1992
1605835,1992
1619377,1992
1621476,1992
1656852,1991
1672355,1991
1702180,1991
1702204,1990
1702205,1990
1717697,1991
1730876,1992
1748647,1991
1779750,1991
1802985,1991
1803722,1991
1826273,1991
1841480,1991
1841852,1991
1859451,1991
1862670,1991
1862938,1991
1864941,1991
1881691,1991
1883842,1991
1890190,1991
1900984,1991
1905675,1991
1909546,1991
1934012,1991
1934181,1991
1950253,1991
1993665,1991
2011625,1991
2018223,1991
2026727,1991
2045372,1991
2049285,1991
2052010,1991
2109578,1990
2118507,1990
2135412,1990
2154981,1990
2156496,1990
2167040,1990
2172090,1990
2176827,1990
2228971,1990
2245358,1990
2273286,1990
2280726,1990
2317821,1990
2325580,1990
2326195,1990
2328573,1990
2332401,1990
2337910,1990
2342505,1990
2360999,1990
2363492,1990
2367550,1990
2369968,1990
2380384,1990
2394683,1990
2395641,1990
2407000,1990
2412595,1985
2413663,1985
2432055,1987
2434147,1986
2443160,1987
2444878,1987
2448791,1988
2462009,1988
2471512,1989
2476222,1989
2477371,1989
2479819,1989
2490095,1989
2497626,1989
2498485,1989
2500806,1989
2501145,1989
2513877,1989
2515095,1989
2524471,1989
2533272,1989
2534345,1990
2539196,1989
2541701,1989
2549377,1989
2557590,1989
2563161,1989
2619484,1989
2636919,1989
2653957,1989
2676937,1989
2725345,1989
2727081,1989
2738419,1989
2751992,1989
2753885,1989
2768457,1989
2769943,1989
2819603,1989
2821019,1987
2821914,1987
2827736,1987
2831754,1987
2831810,1988
2835349,1988
2851707,1988
2854891,1988
2872785,1986
2887429,1987
2909749,1989
2918865,1989
2925691,1989
2934629,1986
2942100,1986
3004702,1986
3010848,1986
3019417,1986
3019831,1986
3020253,1986
3021483,1986
3025146,1986
3026482,1987
3026740,1986
3027666,1986
3032098,1987
3080255,1986
3098913,1986
3099135,1986
3103215,1987
3106800,1987
3109757,1987
3113953,1987
3118042,1987
3129562,1988
3134045,1988
3149658,1988
3182755,1988
3186935,1988
3216473,1988
3254163,1988
3254970,1988
3262883,1988
3302343,1987
3325502,1987
3329796,1987
3346252,1988
3349527,1988
3350016,1988
3357488,1988
3357787,1988
3360007,1988
3360092,1988
3373012,1988
3375442,1988
3384754,1988
3386657,1988
3412363,1988
3427018,1987
3428808,1987
3431160,1987
3481836,1987
3527288,1986
3529764,1986
3547108,1987
3559269,1987
3587252,1987
3607836,1987
3654584,1987
3657608,1987
3674835,1987
3676327,1987
3702062,1986
3707128,1986
3750350,1986
3753905,1986
3755738,1986
3756172,1986
3770195,1986
3771765,1986
3777441,1986
3799960,1986
3839045,1985
3881404,1985
3889834,1985
3924096,1985
3928467,1985
3935663,1985
3961106,1986
3983367,1985
4015074,1985
4021813,1985
4021814,1985
4021815,1985
4033457,1985
4035986,1985
4044544,1985
4055617,1985
4064797,1985
4077270,1986
4078997,1985
4209992,1974
4212443,1974
4215581,1974
4218459,1974
4260213,1972
4280377,1974
4314477,1970
4314478,1970
4331552,1971
4332252,1971
4334908,1972
4338598,1972
4340168,1972
4343965,1972
4355370,1973
4373712,1974
4433537,1974
4436315,1974
4441985,1974
4473053,1974
4506761,1972
4562747,1972
4573528,1973
4598973,1974
4612037,1974
4628875,1972
4649806,1972
4748980,1973
4823319,1974
4852465,1974
4855739,1974
4906907,1970
4990612,1970
5001197,1971
5025096,1972
5034545,1972
5122809,1971
5125233,1971
5146192,1971
5269226,1970
5316336,1971
5316337,1971
5316338,1971
5350960,1969
5442281,1970
5459126,1970
5472361,1970
5519658,1970
5679983,1968
5723464,1968
5777775,1969
6089257,1984
6155854,1980
6188457,1983
6202675,1984
6204867,1984
6207688,1984
6213836,1982
6219560,1982
6239868,1984
6245038,1980
6245065,1980
